month,year,destinationProvinceNameEn,originProvinceNameEn,visitPurposeEn,trips,spendSAR,nights
12,2022,Tabuk,Northern Borders,VFR,2344.0,1911246.47,7365.04
12,2022,Tabuk,Riyadh,Business,4011.0,8021945.39,16078.86
12,2022,Tabuk,Riyadh,Leisure,9502.0,9197565.47,41623.55
12,2022,Tabuk,Riyadh,VFR,7420.0,5301645.62,40686.76
12,2022,Tabuk,Tabuk,Business,8799.0,1.709432259E7,36769.24
12,2022,Tabuk,Tabuk,Leisure,29097.0,2.269192013E7,113862.1
12,2022,Tabuk,Tabuk,Other,763.0,1125639.01,2307.52
12,2022,Tabuk,Tabuk,VFR,26851.0,1.693112644E7,130745.42
1,2023,Albaha,Alqassim,Leisure,41.0,26567.58,77.0
1,2023,Albaha,Alqassim,VFR,22.0,11442.35,59.0
1,2023,Albaha,Aseer,Leisure,1546.0,1947250.68,4269.0
1,2023,Albaha,Aseer,VFR,72.0,57100.48,385.0
1,2023,Albaha,Eastern,Leisure,834.0,4024756.52,4802.0
1,2023,Albaha,Eastern,VFR,894.0,3421340.34,12320.0
1,2023,Albaha,Jazan,VFR,142.0,232863.26,1326.0
1,2023,Albaha,Madinah,VFR,1295.0,578193.64,21060.0
1,2023,Albaha,Makkah,Leisure,19442.0,1.188166729E7,91108.0
1,2023,Albaha,Makkah,VFR,11287.0,5077487.8,70948.0
1,2023,Albaha,Najran,Leisure,53.0,74497.66,300.0
1,2023,Albaha,Najran,VFR,99.0,38032.0,438.0
1,2023,Albaha,Northern Borders,Leisure,4.0,2256.31,17.0
1,2023,Albaha,Northern Borders,VFR,2.0,626.83,19.0
1,2023,Albaha,Riyadh,Leisure,650.0,413444.09,1895.0
1,2023,Albaha,Riyadh,VFR,2646.0,4163591.6,19231.0
1,2023,Albaha,Tabuk,Leisure,4.0,1115.5,7.0
1,2023,Albaha,Tabuk,VFR,150.0,307281.92,1641.0
1,2023,Alqassim,Albaha,Business,7.0,7491.92,16.0
1,2023,Alqassim,Albaha,Leisure,19.0,14690.44,48.0
1,2023,Alqassim,Albaha,Other,2.0,3368.0,8.0
1,2023,Alqassim,Albaha,VFR,39.0,37098.8,193.0
1,2023,Alqassim,Alqassim,VFR,2500.0,972188.3,5000.0
1,2023,Alqassim,Aseer,Business,52.0,60354.47,135.0
1,2023,Alqassim,Aseer,Leisure,263.0,201088.68,668.0
1,2023,Alqassim,Aseer,Other,50.0,122114.75,201.0
1,2023,Alqassim,Aseer,VFR,519.0,408312.74,2946.0
1,2023,Alqassim,Eastern,Business,2971.0,1.257057015E7,16761.0
1,2023,Alqassim,Eastern,Leisure,12159.0,1.587662764E7,25688.0
1,2023,Alqassim,Eastern,Other,1352.0,2028820.38,4058.0
1,2023,Alqassim,Eastern,VFR,12885.0,2.39098821E7,37772.0
1,2023,Alqassim,Hail,Leisure,11609.0,6591185.33,24318.0
1,2023,Alqassim,Hail,Other,120.0,662222.62,483.0
1,2023,Alqassim,Hail,VFR,4230.0,1.222844504E7,45429.0
1,2023,Alqassim,Jazan,Business,6.0,5867.8,18.0
1,2023,Alqassim,Jazan,Leisure,50.0,35979.81,132.0
1,2023,Alqassim,Jazan,Other,10.0,20488.64,42.0
1,2023,Alqassim,Jazan,VFR,122.0,124286.78,1595.0
1,2023,Alqassim,Jouf,Business,68.0,73976.13,187.0
1,2023,Alqassim,Jouf,Leisure,823.0,758924.56,2117.0
1,2023,Alqassim,Jouf,Other,198.0,454735.42,789.0
1,2023,Alqassim,Jouf,VFR,1895.0,1615242.39,13555.0
1,2023,Alqassim,Madinah,Business,254.0,307849.7,657.0
1,2023,Alqassim,Madinah,Leisure,1917.0,6127154.93,3085.0
1,2023,Alqassim,Madinah,Other,411.0,2253338.21,1638.0
1,2023,Alqassim,Madinah,VFR,11894.0,1.371983906E7,82864.0
1,2023,Alqassim,Makkah,Business,530.0,593276.03,1431.0
1,2023,Alqassim,Makkah,Leisure,1700.0,1760372.28,5144.0
1,2023,Alqassim,Makkah,Other,109.0,602496.84,438.0
1,2023,Alqassim,Makkah,VFR,4694.0,5032456.71,17650.0
1,2023,Alqassim,Najran,Business,10.0,11526.02,29.0
1,2023,Alqassim,Najran,Leisure,213.0,218135.63,559.0
1,2023,Alqassim,Najran,Other,44.0,128227.06,173.0
1,2023,Alqassim,Najran,VFR,354.0,315620.13,2388.0
1,2023,Alqassim,Northern Borders,Business,42.0,45894.54,117.0
1,2023,Alqassim,Northern Borders,Leisure,380.0,328387.1,917.0
1,2023,Alqassim,Northern Borders,Other,90.0,200171.15,356.0
1,2023,Alqassim,Northern Borders,VFR,1535.0,2783874.08,7557.0
1,2023,Alqassim,Riyadh,Business,10941.0,1.180408661E7,28413.0
1,2023,Alqassim,Riyadh,Leisure,47295.0,5.89362556E7,196983.0
1,2023,Alqassim,Riyadh,Other,11478.0,2.151961566E7,45910.0
1,2023,Alqassim,Riyadh,VFR,108419.0,6.152258347E7,429130.0
1,2023,Alqassim,Tabuk,Business,72.0,77224.38,204.0
1,2023,Alqassim,Tabuk,Leisure,7156.0,7173441.96,27132.0
1,2023,Alqassim,Tabuk,Other,131.0,306506.25,528.0
1,2023,Alqassim,Tabuk,VFR,18133.0,1.278124702E7,138881.0
1,2023,Aseer,Albaha,Business,212.0,313183.79,1348.0
1,2023,Aseer,Albaha,Leisure,1535.0,2392331.85,7835.0
1,2023,Aseer,Albaha,Other,25.0,26047.98,79.0
1,2023,Aseer,Albaha,VFR,468.0,438931.35,3125.0
1,2023,Aseer,Alqassim,Business,1936.0,8502220.42,26659.0
1,2023,Aseer,Alqassim,Leisure,299.0,632061.98,1225.0
1,2023,Aseer,Alqassim,Other,1.0,808.32,3.0
1,2023,Aseer,Alqassim,VFR,139.0,82840.26,476.0
1,2023,Aseer,Aseer,Business,19870.0,9643909.8,190961.0
1,2023,Aseer,Aseer,Leisure,106834.0,5.09322303E7,334467.0
1,2023,Aseer,Aseer,Other,70.0,114683.96,208.0
1,2023,Aseer,Aseer,VFR,30245.0,4.835115363E7,744867.0
1,2023,Aseer,Eastern,Business,1654.0,2848724.01,11147.0
1,2023,Aseer,Eastern,Leisure,13469.0,3.985733959E7,94214.0
1,2023,Aseer,Eastern,Other,274.0,305160.99,825.0
1,2023,Aseer,Eastern,VFR,3696.0,7077279.74,50058.0
1,2023,Aseer,Hail,Business,48.0,56126.94,285.0
1,2023,Aseer,Hail,Leisure,91.0,82610.42,424.0
1,2023,Aseer,Hail,Other,9.0,75753.77,70.0
1,2023,Aseer,Hail,VFR,101.0,154819.75,1048.0
1,2023,Aseer,Jazan,Business,6198.0,3321806.06,18791.0
1,2023,Aseer,Jazan,Leisure,6119.0,3782428.54,31726.0
1,2023,Aseer,Jazan,Other,3404.0,1725721.75,15453.0
1,2023,Aseer,Jazan,VFR,10723.0,9964795.75,116105.0
1,2023,Aseer,Jouf,Business,63.0,107286.3,517.0
1,2023,Aseer,Jouf,Leisure,165.0,191496.37,1111.0
1,2023,Aseer,Jouf,Other,17.0,118934.57,121.0
1,2023,Aseer,Jouf,VFR,172.0,385967.73,2564.0
1,2023,Aseer,Madinah,Business,127.0,129105.13,640.0
1,2023,Aseer,Madinah,Leisure,560.0,775029.71,2679.0
1,2023,Aseer,Madinah,Other,47.0,294892.75,281.0
1,2023,Aseer,Madinah,VFR,1075.0,1112620.3,10016.0
1,2023,Aseer,Makkah,Business,1611.0,1463232.93,4712.0
1,2023,Aseer,Makkah,Leisure,40207.0,5.149664065E7,298110.0
1,2023,Aseer,Makkah,VFR,15646.0,1.532706378E7,78111.0
1,2023,Aseer,Najran,Business,10329.0,8909318.96,56681.0
1,2023,Aseer,Najran,Leisure,10926.0,9594229.55,60512.0
1,2023,Aseer,Najran,Other,729.0,1213897.17,2186.0
1,2023,Aseer,Najran,VFR,21532.0,1.774837021E7,152939.0
1,2023,Aseer,Northern Borders,Business,60.0,92263.27,354.0
1,2023,Aseer,Northern Borders,Leisure,200.0,166059.23,745.0
1,2023,Aseer,Northern Borders,Other,18.0,36224.34,54.0
1,2023,Aseer,Northern Borders,VFR,213.0,155775.37,829.0
1,2023,Aseer,Riyadh,Business,7144.0,9480669.98,48095.0
1,2023,Aseer,Riyadh,Leisure,11768.0,1.211358414E7,62158.0
1,2023,Aseer,Riyadh,Other,966.0,2799056.08,1982.0
1,2023,Aseer,Riyadh,VFR,58347.0,6.595023904E7,439233.0
1,2023,Aseer,Tabuk,Business,542.0,845920.86,3650.0
1,2023,Aseer,Tabuk,Leisure,1485.0,1833504.92,8267.0
1,2023,Aseer,Tabuk,Other,133.0,619431.23,704.0
1,2023,Aseer,Tabuk,VFR,1705.0,3444175.1,19053.0
1,2023,Eastern,Albaha,Business,26.0,51958.87,67.0
1,2023,Eastern,Albaha,Leisure,532.0,1781091.21,6032.0
1,2023,Eastern,Albaha,Other,24.0,44268.29,83.0
1,2023,Eastern,Albaha,VFR,88.0,90303.36,544.0
1,2023,Eastern,Alqassim,Business,11751.0,2.265438101E7,66375.0
1,2023,Eastern,Alqassim,Leisure,4919.0,7959102.64,16917.0
1,2023,Eastern,Alqassim,Other,255.0,137850.99,511.0
1,2023,Eastern,Alqassim,VFR,20595.0,2.066898883E7,155631.0
1,2023,Eastern,Aseer,Business,5454.0,7.855241219E7,83934.0
1,2023,Eastern,Aseer,Leisure,3530.0,9160496.99,14353.0
1,2023,Eastern,Aseer,Other,156.0,159964.98,457.0
1,2023,Eastern,Aseer,VFR,4798.0,6648237.1,44353.0
1,2023,Eastern,Eastern,Business,23157.0,1.913089068E7,52178.0
1,2023,Eastern,Eastern,Leisure,229097.0,2.1389703367E8,617786.0
1,2023,Eastern,Eastern,Other,22128.0,1.44090478E7,53246.0
1,2023,Eastern,Eastern,VFR,157237.0,6.923753767E7,2071968.0
1,2023,Eastern,Hail,Business,385.0,789886.58,2073.0
1,2023,Eastern,Hail,Leisure,4262.0,6133578.12,18658.0
1,2023,Eastern,Hail,Other,213.0,509087.29,820.0
1,2023,Eastern,Hail,VFR,4641.0,7006188.6,35566.0
1,2023,Eastern,Jazan,Business,5221.0,1.365420179E7,36344.0
1,2023,Eastern,Jazan,Leisure,1581.0,1869099.18,8093.0
1,2023,Eastern,Jazan,Other,52.0,178924.28,242.0
1,2023,Eastern,Jazan,VFR,2923.0,4077381.72,27784.0
1,2023,Eastern,Jouf,Business,724.0,1058410.02,4729.0
1,2023,Eastern,Jouf,Leisure,3231.0,6231793.58,17892.0
1,2023,Eastern,Jouf,Other,56.0,68720.77,140.0
1,2023,Eastern,Jouf,VFR,250.0,190391.73,6636.0
1,2023,Eastern,Madinah,Business,3828.0,1.569052202E7,15854.0
1,2023,Eastern,Madinah,Leisure,1381.0,2171414.09,9831.0
1,2023,Eastern,Madinah,Other,1124.0,2939397.3,6339.0
1,2023,Eastern,Madinah,VFR,2071.0,2452072.9,32599.0
1,2023,Eastern,Makkah,Business,1987.0,5384802.48,7804.0
1,2023,Eastern,Makkah,Leisure,17598.0,3.613355334E7,88096.0
1,2023,Eastern,Makkah,Other,3303.0,1.250314553E7,16154.0
1,2023,Eastern,Makkah,VFR,9852.0,9585539.29,122114.0
1,2023,Eastern,Najran,Business,219.0,498982.71,660.0
1,2023,Eastern,Najran,Leisure,19040.0,2.056380558E7,85994.0
1,2023,Eastern,Najran,Other,134.0,430455.08,708.0
1,2023,Eastern,Najran,VFR,772.0,631383.46,2869.0
1,2023,Eastern,Northern Borders,Business,228.0,497024.49,833.0
1,2023,Eastern,Northern Borders,Leisure,5171.0,9719577.57,31627.0
1,2023,Eastern,Northern Borders,Other,105.0,252376.46,378.0
1,2023,Eastern,Northern Borders,VFR,7023.0,2.641863485E7,54694.0
1,2023,Eastern,Riyadh,Business,21595.0,3.901019321E7,115032.0
1,2023,Eastern,Riyadh,Leisure,179777.0,1.9131322172E8,755053.0
1,2023,Eastern,Riyadh,Other,3755.0,3552545.22,13450.0
1,2023,Eastern,Riyadh,VFR,136779.0,1.1276809357E8,1267106.0
1,2023,Eastern,Tabuk,Business,643.0,1595773.14,3267.0
1,2023,Eastern,Tabuk,Leisure,30402.0,3.470830246E7,245918.0
1,2023,Eastern,Tabuk,Other,265.0,621089.82,926.0
1,2023,Eastern,Tabuk,VFR,2536.0,2987410.35,51633.0
1,2023,Hail,Albaha,Business,16.0,22432.9,79.0
1,2023,Hail,Albaha,Leisure,3.0,11020.65,16.0
1,2023,Hail,Albaha,Other,1.0,310.67,1.0
1,2023,Hail,Albaha,VFR,9.0,5251.55,33.0
1,2023,Hail,Alqassim,Business,1888.0,4248388.64,16994.0
1,2023,Hail,Alqassim,VFR,16455.0,1.121795935E7,70878.0
1,2023,Hail,Aseer,Business,45.0,64192.13,262.0
1,2023,Hail,Aseer,Leisure,426.0,1154279.18,4274.0
1,2023,Hail,Aseer,VFR,16.0,11395.04,44.0
1,2023,Hail,Eastern,Business,608.0,1140487.26,3771.0
1,2023,Hail,Eastern,Leisure,3637.0,4.137468094E7,47285.0
1,2023,Hail,Eastern,Other,3637.0,1.954239235E7,13299.0
1,2023,Hail,Eastern,VFR,3840.0,8522334.84,33854.0
1,2023,Hail,Hail,Business,2.0,2476.67,7.0
1,2023,Hail,Hail,Leisure,11.0,37657.58,91.0
1,2023,Hail,Hail,Other,2.0,35170.6,29.0
1,2023,Hail,Hail,VFR,5120.0,2466131.4,89907.0
1,2023,Hail,Jazan,Business,15.0,21480.34,76.0
1,2023,Hail,Jazan,Leisure,49.0,64126.61,251.0
1,2023,Hail,Jazan,VFR,450.0,641867.8,3141.0
1,2023,Hail,Jouf,Business,2563.0,3802252.82,11047.0
1,2023,Hail,Jouf,VFR,4386.0,4877866.88,17394.0
1,2023,Hail,Madinah,Business,609.0,856632.65,3527.0
1,2023,Hail,Madinah,Other,7398.0,9246381.84,14795.0
1,2023,Hail,Madinah,VFR,6041.0,2583074.79,77391.0
1,2023,Hail,Makkah,Business,1056.0,1804347.07,5916.0
1,2023,Hail,Makkah,Leisure,779.0,2696752.64,10246.0
1,2023,Hail,Makkah,VFR,2687.0,4177032.08,12863.0
1,2023,Hail,Najran,Business,36.0,63595.58,208.0
1,2023,Hail,Najran,Leisure,123.0,545641.14,1545.0
1,2023,Hail,Najran,Other,17.0,305339.42,238.0
1,2023,Hail,Najran,VFR,425.0,482645.9,6795.0
1,2023,Hail,Northern Borders,Business,105.0,197448.68,651.0
1,2023,Hail,Northern Borders,VFR,1432.0,2666498.78,9279.0
1,2023,Hail,Riyadh,Business,3247.0,5589385.56,15144.0
1,2023,Hail,Riyadh,Leisure,13421.0,2.431150634E7,53682.0
1,2023,Hail,Riyadh,VFR,33415.0,3.833944003E7,273796.0
1,2023,Hail,Tabuk,Business,372.0,417294.56,1856.0
1,2023,Hail,Tabuk,Leisure,2583.0,4648640.92,20662.0
1,2023,Hail,Tabuk,VFR,7473.0,5019648.15,49996.0
1,2023,Jazan,Albaha,Leisure,404.0,757935.12,1817.0
1,2023,Jazan,Albaha,VFR,38.0,21771.38,174.0
1,2023,Jazan,Alqassim,Business,10.0,9632.47,45.0
1,2023,Jazan,Alqassim,Leisure,48.0,41930.71,222.0
1,2023,Jazan,Alqassim,VFR,196.0,450830.16,3008.0
1,2023,Jazan,Aseer,Business,4294.0,6091962.42,27076.0
1,2023,Jazan,Aseer,Leisure,345172.0,3.1372719985E8,2170164.0
1,2023,Jazan,Aseer,Other,2313.0,1341616.56,29664.0
1,2023,Jazan,Aseer,VFR,11821.0,1.021682084E7,150410.0
1,2023,Jazan,Eastern,Business,2370.0,1790628.1,4867.0
1,2023,Jazan,Eastern,Leisure,18005.0,5.078260782E7,105157.0
1,2023,Jazan,Eastern,VFR,170.0,220030.67,963.0
1,2023,Jazan,Hail,Business,12.0,26948.49,44.0
1,2023,Jazan,Hail,Leisure,37.0,49782.36,103.0
1,2023,Jazan,Hail,Other,1.0,517.15,4.0
1,2023,Jazan,Hail,VFR,52.0,32425.13,209.0
1,2023,Jazan,Jazan,Business,308.0,720636.27,1428.0
1,2023,Jazan,Jazan,Leisure,23977.0,1.294001532E7,93331.0
1,2023,Jazan,Jazan,Other,4383.0,4155957.58,22021.0
1,2023,Jazan,Jazan,VFR,26927.0,1.228482964E7,280373.0
1,2023,Jazan,Jouf,Business,6.0,11687.02,27.0
1,2023,Jazan,Jouf,Leisure,27.0,34301.04,82.0
1,2023,Jazan,Jouf,Other,1.0,387.86,3.0
1,2023,Jazan,Jouf,VFR,42.0,90415.42,163.0
1,2023,Jazan,Madinah,Business,493.0,2128954.42,1522.0
1,2023,Jazan,Madinah,Leisure,209.0,126323.57,728.0
1,2023,Jazan,Madinah,VFR,7956.0,7988077.06,39747.0
1,2023,Jazan,Makkah,Business,702.0,2104976.34,3508.0
1,2023,Jazan,Makkah,Leisure,8595.0,7411783.39,49494.0
1,2023,Jazan,Makkah,Other,703.0,447307.47,3509.0
1,2023,Jazan,Makkah,VFR,3272.0,2483587.94,20012.0
1,2023,Jazan,Najran,Business,1659.0,984059.31,3319.0
1,2023,Jazan,Najran,Leisure,12237.0,4.616105157E7,53842.0
1,2023,Jazan,Najran,VFR,15730.0,1.169575743E7,123338.0
1,2023,Jazan,Northern Borders,Business,12.0,32163.26,86.0
1,2023,Jazan,Northern Borders,Leisure,66.0,79497.87,246.0
1,2023,Jazan,Northern Borders,Other,4.0,1371.75,14.0
1,2023,Jazan,Northern Borders,VFR,59.0,56756.87,557.0
1,2023,Jazan,Riyadh,Business,4287.0,5395930.35,22885.0
1,2023,Jazan,Riyadh,Leisure,3213.0,4287409.3,18845.0
1,2023,Jazan,Riyadh,Other,160.0,165973.68,684.0
1,2023,Jazan,Riyadh,VFR,20180.0,2.0217965E7,176937.0
1,2023,Jazan,Tabuk,Business,6.0,4962.18,23.0
1,2023,Jazan,Tabuk,Leisure,182.0,126802.58,733.0
1,2023,Jazan,Tabuk,VFR,722.0,1079158.14,6424.0
1,2023,Jouf,Albaha,Business,12.0,16730.2,47.0
1,2023,Jouf,Albaha,Leisure,3.0,16974.69,30.0
1,2023,Jouf,Albaha,VFR,13.0,12442.34,252.0
1,2023,Jouf,Alqassim,Business,1216.0,2556158.37,6109.0
1,2023,Jouf,Alqassim,VFR,517.0,420876.26,4656.0
1,2023,Jouf,Aseer,Business,410.0,518514.02,1509.0
1,2023,Jouf,Aseer,Leisure,74.0,476427.65,858.0
1,2023,Jouf,Aseer,VFR,323.0,195595.94,3082.0
1,2023,Jouf,Eastern,Business,1269.0,1380671.3,3809.0
1,2023,Jouf,Eastern,Leisure,432.0,2494101.19,4656.0
1,2023,Jouf,Eastern,VFR,2109.0,1363044.92,25132.0
1,2023,Jouf,Hail,Business,1683.0,2104264.77,5253.0
1,2023,Jouf,Hail,Leisure,653.0,4173652.84,7566.0
1,2023,Jouf,Hail,VFR,2606.0,1592432.6,16090.0
1,2023,Jouf,Jazan,Business,62.0,94461.03,249.0
1,2023,Jouf,Jazan,Leisure,17.0,108292.26,192.0
1,2023,Jouf,Jazan,VFR,95.0,65287.85,649.0
1,2023,Jouf,Jouf,Business,1857.0,1392867.93,5571.0
1,2023,Jouf,Jouf,Leisure,9531.0,6.249516426E7,111103.0
1,2023,Jouf,Jouf,VFR,6695.0,3149533.36,18358.0
1,2023,Jouf,Madinah,Business,370.0,499538.0,1264.0
1,2023,Jouf,Madinah,Leisure,150.0,827123.4,1578.0
1,2023,Jouf,Madinah,Other,139.0,104193.97,695.0
1,2023,Jouf,Madinah,VFR,891.0,886717.65,12211.0
1,2023,Jouf,Makkah,Business,1792.0,1921420.08,5373.0
1,2023,Jouf,Makkah,Leisure,348.0,2350995.09,4180.0
1,2023,Jouf,Makkah,VFR,1849.0,2068660.96,17086.0
1,2023,Jouf,Najran,Business,49.0,59243.77,154.0
1,2023,Jouf,Najran,Leisure,17.0,108292.26,192.0
1,2023,Jouf,Najran,VFR,123.0,73473.7,2391.0
1,2023,Jouf,Northern Borders,Business,1641.0,1230927.26,4923.0
1,2023,Jouf,Northern Borders,Leisure,405.0,826442.74,2286.0
1,2023,Jouf,Northern Borders,VFR,14038.0,7281539.47,100537.0
1,2023,Jouf,Riyadh,Business,2701.0,4955916.75,9394.0
1,2023,Jouf,Riyadh,Leisure,276.0,342323.0,1106.0
1,2023,Jouf,Riyadh,VFR,9850.0,9769219.05,71806.0
1,2023,Jouf,Tabuk,Business,2617.0,3007370.86,8239.0
1,2023,Jouf,Tabuk,Leisure,780.0,4810518.2,8701.0
1,2023,Jouf,Tabuk,VFR,6642.0,5937670.82,47815.0
1,2023,Madinah,Albaha,Business,16.0,33068.95,75.0
1,2023,Madinah,Albaha,Leisure,53.0,45872.59,159.0
1,2023,Madinah,Albaha,Other,8.0,39306.71,25.0
1,2023,Madinah,Albaha,Religious,848.0,807644.59,3118.0
1,2023,Madinah,Albaha,VFR,6.0,5106.9,68.0
1,2023,Madinah,Alqassim,Business,1325.0,1055571.25,5114.0
1,2023,Madinah,Alqassim,Leisure,347.0,734927.62,1573.0
1,2023,Madinah,Alqassim,Religious,8744.0,8916479.35,23325.0
1,2023,Madinah,Alqassim,VFR,530.0,2776397.45,11821.0
1,2023,Madinah,Aseer,Business,45.0,83393.88,198.0
1,2023,Madinah,Aseer,Leisure,447.0,518031.31,4765.0
1,2023,Madinah,Aseer,Other,16.0,105886.3,49.0
1,2023,Madinah,Aseer,Religious,6271.0,6195763.23,22394.0
1,2023,Madinah,Aseer,VFR,28.0,19615.27,960.0
1,2023,Madinah,Eastern,Business,4569.0,3.475010587E7,13743.0
1,2023,Madinah,Eastern,Leisure,791.0,3318921.94,4425.0
1,2023,Madinah,Eastern,Other,904.0,5896937.9,2712.0
1,2023,Madinah,Eastern,Religious,18568.0,5.19419398E7,99270.0
1,2023,Madinah,Hail,Business,14.0,14238.03,57.0
1,2023,Madinah,Hail,Leisure,1265.0,928104.77,4330.0
1,2023,Madinah,Hail,Religious,7483.0,3133552.17,19343.0
1,2023,Madinah,Hail,VFR,5916.0,2566000.56,33826.0
1,2023,Madinah,Jazan,Business,13.0,24413.97,57.0
1,2023,Madinah,Jazan,Leisure,84.0,58710.27,218.0
1,2023,Madinah,Jazan,Other,4.0,21738.24,10.0
1,2023,Madinah,Jazan,Religious,1749.0,1940067.03,10483.0
1,2023,Madinah,Jazan,VFR,179.0,117588.08,2281.0
1,2023,Madinah,Jouf,Business,24.0,41154.45,90.0
1,2023,Madinah,Jouf,Leisure,270.0,287886.04,4662.0
1,2023,Madinah,Jouf,Other,5.0,29451.82,14.0
1,2023,Madinah,Jouf,Religious,2849.0,2446661.1,10666.0
1,2023,Madinah,Jouf,VFR,4.0,838.96,4.0
1,2023,Madinah,Madinah,Business,1604.0,927983.14,5026.0
1,2023,Madinah,Madinah,Leisure,17436.0,1.099246349E7,42695.0
1,2023,Madinah,Madinah,Other,837.0,1505755.19,2510.0
1,2023,Madinah,Madinah,Religious,16570.0,1.650552448E7,90173.0
1,2023,Madinah,Madinah,VFR,22384.0,8872485.31,192848.0
1,2023,Madinah,Makkah,Leisure,31367.0,2.994650885E7,129709.0
1,2023,Madinah,Makkah,Religious,140762.0,9.680500013E7,478948.0
1,2023,Madinah,Makkah,VFR,6130.0,4938174.3,41410.0
1,2023,Madinah,Najran,Business,27.0,58943.91,123.0
1,2023,Madinah,Najran,Leisure,151.0,227992.42,494.0
1,2023,Madinah,Najran,Other,14.0,52318.72,48.0
1,2023,Madinah,Najran,Religious,4275.0,1.026277415E7,15989.0
1,2023,Madinah,Najran,VFR,3216.0,4801331.63,22537.0
1,2023,Madinah,Northern Borders,Business,18.0,34693.84,74.0
1,2023,Madinah,Northern Borders,Leisure,124.0,237259.08,779.0
1,2023,Madinah,Northern Borders,Other,4.0,6577.09,11.0
1,2023,Madinah,Northern Borders,Religious,1269.0,1588198.59,7772.0
1,2023,Madinah,Northern Borders,VFR,29.0,28777.55,859.0
1,2023,Madinah,Riyadh,Business,4127.0,8568420.08,15202.0
1,2023,Madinah,Riyadh,Leisure,10860.0,1.888218943E7,41819.0
1,2023,Madinah,Riyadh,Other,494.0,246992.28,2469.0
1,2023,Madinah,Riyadh,Religious,54041.0,6.914374412E7,264224.0
1,2023,Madinah,Riyadh,VFR,2260.0,1449925.93,23213.0
1,2023,Madinah,Tabuk,Business,69.0,69156.16,277.0
1,2023,Madinah,Tabuk,Leisure,20391.0,1.256984255E7,78638.0
1,2023,Madinah,Tabuk,Religious,16939.0,2.27167507E7,113582.0
1,2023,Madinah,Tabuk,VFR,6009.0,5894690.47,100751.0
1,2023,Makkah,Albaha,Business,1263.0,7040643.63,14074.0
1,2023,Makkah,Albaha,Leisure,32464.0,2.207638008E7,145363.0
1,2023,Makkah,Albaha,Other,3276.0,9185588.8,37561.0
1,2023,Makkah,Albaha,Religious,5709.0,3575149.83,12504.0
1,2023,Makkah,Albaha,VFR,7652.0,6690865.94,74799.0
1,2023,Makkah,Alqassim,Business,1830.0,2330518.58,3736.0
1,2023,Makkah,Alqassim,Leisure,5551.0,1.380687923E7,20892.0
1,2023,Makkah,Alqassim,Other,2.0,9108.38,4.0
1,2023,Makkah,Alqassim,Religious,12549.0,3.639122869E7,37646.0
1,2023,Makkah,Alqassim,VFR,2318.0,5015610.93,15069.0
1,2023,Makkah,Aseer,Business,13669.0,5.907491776E7,35765.0
1,2023,Makkah,Aseer,Leisure,60459.0,7.082061324E7,314284.0
1,2023,Makkah,Aseer,Other,1359.0,1382141.53,5427.0
1,2023,Makkah,Aseer,Religious,43438.0,3.429563871E7,167906.0
1,2023,Makkah,Aseer,VFR,7051.0,3.899486596E7,66252.0
1,2023,Makkah,Eastern,Business,17881.0,4.46432332E7,35915.0
1,2023,Makkah,Eastern,Leisure,10840.0,2.46647343E7,60744.0
1,2023,Makkah,Eastern,Other,5430.0,2.687663778E7,10860.0
1,2023,Makkah,Eastern,Religious,40218.0,1.1159946753E8,141506.0
1,2023,Makkah,Eastern,VFR,2709.0,8466063.03,13545.0
1,2023,Makkah,Hail,Business,327.0,810150.13,1422.0
1,2023,Makkah,Hail,Leisure,7448.0,6848146.37,32879.0
1,2023,Makkah,Hail,Other,74.0,77053.73,201.0
1,2023,Makkah,Hail,Religious,6891.0,1.019673961E7,20118.0
1,2023,Makkah,Hail,VFR,860.0,1913301.93,10758.0
1,2023,Makkah,Jazan,Business,1769.0,873909.38,4805.0
1,2023,Makkah,Jazan,Leisure,10990.0,1.016742124E7,56827.0
1,2023,Makkah,Jazan,Other,885.0,1109637.74,1770.0
1,2023,Makkah,Jazan,Religious,5754.0,6054946.23,19952.0
1,2023,Makkah,Jazan,VFR,4059.0,2563334.45,18741.0
1,2023,Makkah,Jouf,Business,6.0,10016.92,28.0
1,2023,Makkah,Jouf,Leisure,5376.0,2.177667586E7,40340.0
1,2023,Makkah,Jouf,Religious,2883.0,2517184.41,8283.0
1,2023,Makkah,Jouf,VFR,2.0,556.56,2.0
1,2023,Makkah,Madinah,Business,9899.0,7240872.02,39118.0
1,2023,Makkah,Madinah,Leisure,53076.0,3.858866294E7,177176.0
1,2023,Makkah,Madinah,Other,10133.0,1.576300521E7,37838.0
1,2023,Makkah,Madinah,Religious,26618.0,1.302017553E7,57259.0
1,2023,Makkah,Madinah,VFR,46023.0,4.6568094E7,275070.0
1,2023,Makkah,Makkah,Business,1194.0,512575.86,2665.0
1,2023,Makkah,Makkah,Leisure,619297.0,3.7301323447E8,2062063.0
1,2023,Makkah,Makkah,Other,3665.0,3690661.71,15883.0
1,2023,Makkah,Makkah,Religious,108627.0,9.874936135E7,374468.0
1,2023,Makkah,Makkah,VFR,149112.0,1.3000591227E8,948327.0
1,2023,Makkah,Najran,Business,42.0,71311.3,125.0
1,2023,Makkah,Najran,Leisure,14143.0,1.105758984E7,56861.0
1,2023,Makkah,Najran,Other,1011.0,1210832.3,2058.0
